schemaVersion,recordType,source,content,collectedAt
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/google-research/recsim'}","{'entityName': 'google-research', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.395951
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/SamurAIGPT/Text-To-Video-AI'}","{'entityName': 'SamurAIGPT', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.395957
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/wx-chevalier/AI-Notes'}","{'entityName': 'wx-chevalier', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.395962
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Unbabel/COMET'}","{'entityName': 'Unbabel', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.395968
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/amusi/AI-Job-Recommend'}","{'entityName': 'amusi', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.395974
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/RoseCityRobotics/ai-developer-resources'}","{'entityName': 'RoseCityRobotics', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.395980
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/JuliaPOMDP/POMDPs.jl'}","{'entityName': 'JuliaPOMDP', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.395985
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/qgallouedec/panda-gym'}","{'entityName': 'qgallouedec', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.395991
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/yarkable/Awesome-Computer-Vision-Paper-List'}","{'entityName': 'yarkable', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.395997
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/AlonzoLeeeooo/awesome-text-to-image-studies'}","{'entityName': 'AlonzoLeeeooo', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396002
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/RichmondAlake/memorizz'}","{'entityName': 'RichmondAlake', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396008
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/kennethleungty/Failed-ML'}","{'entityName': 'kennethleungty', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396013
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/becauseofAI/MobileFace'}","{'entityName': 'becauseofAI', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396019
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lafmdp/Awesome-Papers-Autonomous-Agent'}","{'entityName': 'lafmdp', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396025
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/yuxitong/TensorFlowAndroidDemo'}","{'entityName': 'yuxitong', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396030
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/diStyApps/seait'}","{'entityName': 'diStyApps', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396036
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Guanghan/lighttrack'}","{'entityName': 'Guanghan', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396044
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/DoubangoTelecom/ultimateALPR-SDK'}","{'entityName': 'DoubangoTelecom', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396049
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/TimeSformer-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396055
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/JiashuWu/Books'}","{'entityName': 'JiashuWu', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396061
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/x-clip'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396067
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/kyegomez/LongNet'}","{'entityName': 'kyegomez', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396073
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Sophia-11/Awesome-CVPR-Paper'}","{'entityName': 'Sophia-11', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396079
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/vibertthio/awesome-machine-learning-art'}","{'entityName': 'vibertthio', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396087
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/AkshitIreddy/Interactive-LLM-Powered-NPCs'}","{'entityName': 'AkshitIreddy', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396093
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/aledipa/Free-GPT4-WEB-API'}","{'entityName': 'aledipa', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396099
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Lex-au/Orpheus-FastAPI'}","{'entityName': 'Lex-au', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396104
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/amusi/AI-Job-Resume'}","{'entityName': 'amusi', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396110
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/nicolas-hbt/pygraft'}","{'entityName': 'nicolas-hbt', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396115
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/10up/classifai'}","{'entityName': '10up', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396121
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/HunterMcGushion/hyperparameter_hunter'}","{'entityName': 'HunterMcGushion', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396127
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/aapatel09/handson-unsupervised-learning'}","{'entityName': 'aapatel09', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396134
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/voicebox-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396142
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/HasnainRaz/Fast-SRGAN'}","{'entityName': 'HasnainRaz', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396148
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/fabsig/GPBoost'}","{'entityName': 'fabsig', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396153
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/MarioSieg/magnetron'}","{'entityName': 'MarioSieg', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396159
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/SkyWorkAIGC/SkyChat-Chinese-Chatbot-GPT3'}","{'entityName': 'SkyWorkAIGC', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396165
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/IBM/FfDL'}","{'entityName': 'IBM', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396170
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/taco-group/SparkVSR'}","{'entityName': 'taco-group', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396176
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/hazratali/awesome-ai-summerschool'}","{'entityName': 'hazratali', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396183
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/jegly/Box'}","{'entityName': 'jegly', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396189
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/autowarefoundation/vision_pilot'}","{'entityName': 'autowarefoundation', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396195
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/existence-master/Sentient'}","{'entityName': 'existence-master', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396201
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/mbadry1/Trending-Deep-Learning'}","{'entityName': 'mbadry1', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396206
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/gretelai/gretel-synthetics'}","{'entityName': 'gretelai', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396212
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/CelaDaniel/free-ai-resources-x'}","{'entityName': 'CelaDaniel', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396217
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/SamBelkacem/AI-ML-cheatsheets'}","{'entityName': 'SamBelkacem', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396225
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/danielsabinasz/TensorSlow'}","{'entityName': 'danielsabinasz', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396232
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/bottleneck-transformer-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396240
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Bessouat40/RAGLight'}","{'entityName': 'Bessouat40', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396246
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Svalorzen/AI-Toolbox'}","{'entityName': 'Svalorzen', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396252
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/magvit2-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396257
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/yuniko-software/minecraft-mcp-server'}","{'entityName': 'yuniko-software', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396263
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/iffse/pay-respects'}","{'entityName': 'iffse', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396269
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/aimagelab/dress-code'}","{'entityName': 'aimagelab', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396275
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/ShahariarRabby/deeplearning.ai'}","{'entityName': 'ShahariarRabby', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396283
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/MEGABYTE-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396289
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/ema-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396295
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/SkyWorkAIGC/SkyPaint-AI-Diffusion'}","{'entityName': 'SkyWorkAIGC', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396300
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/memorizing-transformers-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396306
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/reservoirpy/reservoirpy'}","{'entityName': 'reservoirpy', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396311
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/OpenGVLab/GITM'}","{'entityName': 'OpenGVLab', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396317
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/hyperquest-hq/hyperbase'}","{'entityName': 'hyperquest-hq', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396323
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/SimonZeng7108/efficientsam3'}","{'entityName': 'SimonZeng7108', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396331
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/BotLibre/BotLibre'}","{'entityName': 'BotLibre', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396339
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/gugarosa/opytimizer'}","{'entityName': 'gugarosa', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396346
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lzhbrian/Cool-Fashion-Papers'}","{'entityName': 'lzhbrian', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396352
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/sotetsuk/pgx'}","{'entityName': 'sotetsuk', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396358
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/google-research/ravens'}","{'entityName': 'google-research', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396363
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/wshobson/maverick-mcp'}","{'entityName': 'wshobson', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396369
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lofcz/LLMTornado'}","{'entityName': 'lofcz', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396374
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/akanimax/BMSG-GAN'}","{'entityName': 'akanimax', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396382
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/SciPhi-AI/synthesizer'}","{'entityName': 'SciPhi-AI', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396387
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/frontman-ai/frontman'}","{'entityName': 'frontman-ai', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396393
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/csinva/csinva.github.io'}","{'entityName': 'csinva', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396398
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/danijar/dreamer'}","{'entityName': 'danijar', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396404
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/cdqa-suite/cdQA'}","{'entityName': 'cdqa-suite', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396410
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/PaulDuvall/ai-development-patterns'}","{'entityName': 'PaulDuvall', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396415
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/philipturner/metal-flash-attention'}","{'entityName': 'philipturner', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396421
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/jina-ai/agentchain'}","{'entityName': 'jina-ai', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396430
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/microsoft/0xDeCA10B'}","{'entityName': 'microsoft', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396436
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/pulp-platform/pulp-dronet'}","{'entityName': 'pulp-platform', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396442
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/poozlehq/poozle'}","{'entityName': 'poozlehq', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396448
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/codestoryai/sidecar'}","{'entityName': 'codestoryai', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396453
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/parulnith/Building-a-Simple-Chatbot-in-Python-using-NLTK'}","{'entityName': 'parulnith', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396459
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/point-transformer-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396465
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/robotology/yarp'}","{'entityName': 'robotology', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396470
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/microsoft/multilspy'}","{'entityName': 'microsoft', 'data': {'employeeCount': None}}",2026-07-20T09:33:25.396478
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/ai-ng/swift'}","{'entityName': 'ai-ng', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129205
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/DmitryRyumin/AAAI-2024-Papers'}","{'entityName': 'DmitryRyumin', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129227
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/DivergentAI/dreamGPT'}","{'entityName': 'DivergentAI', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129234
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/vladfi1/phillip'}","{'entityName': 'vladfi1', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129240
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/100/Solid'}","{'entityName': '100', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129246
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/TimeCopilot/timecopilot'}","{'entityName': 'TimeCopilot', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129252
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/kyegomez/RT-2'}","{'entityName': 'kyegomez', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129263
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/pi-zero-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129283
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/danijar/crafter'}","{'entityName': 'danijar', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129289
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/felladrin/MiniSearch'}","{'entityName': 'felladrin', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129295
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/RobotLocomotion/pytorch-dense-correspondence'}","{'entityName': 'RobotLocomotion', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129301
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/openbestof/awesome-ai'}","{'entityName': 'openbestof', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129306
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/vixhal-baraiya/microgpt-c'}","{'entityName': 'vixhal-baraiya', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129312
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/jeffhj/LM-reasoning'}","{'entityName': 'jeffhj', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129318
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/enformer-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129323
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/abhshkdz/papers'}","{'entityName': 'abhshkdz', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129329
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/re-search/DocProduct'}","{'entityName': 're-search', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129335
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/EmbraceAGI/Awesome-AGI'}","{'entityName': 'EmbraceAGI', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129340
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/microsoft/psi'}","{'entityName': 'microsoft', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129346
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/apeman/awesome_computer_science'}","{'entityName': 'apeman', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129351
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Kushal997-das/Project-Guidance'}","{'entityName': 'Kushal997-das', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129361
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/TimefoldAI/timefold-quickstarts'}","{'entityName': 'TimefoldAI', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129366
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/watson-developer-cloud/unity-sdk'}","{'entityName': 'watson-developer-cloud', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129372
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Mozilla-Ocho/Memory-Cache'}","{'entityName': 'Mozilla-Ocho', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129377
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/PacificAI/langtest'}","{'entityName': 'PacificAI', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129383
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/roclark/sportsipy'}","{'entityName': 'roclark', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129389
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/inoryy/reaver'}","{'entityName': 'inoryy', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129394
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/zhvng/open-musiclm'}","{'entityName': 'zhvng', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129400
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/RelevanceAI/vectorhub'}","{'entityName': 'RelevanceAI', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129405
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/jbexta/AgentPilot'}","{'entityName': 'jbexta', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129411
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/ai-ng/2txt'}","{'entityName': 'ai-ng', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129416
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/awslabs/fullstack-solution-template-for-agentcore'}","{'entityName': 'awslabs', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129421
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/uber-research/LaneGCN'}","{'entityName': 'uber-research', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129427
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/ardamavi/Game-Bot'}","{'entityName': 'ardamavi', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129432
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/FudanSELab/Agent4SE-Paper-List'}","{'entityName': 'FudanSELab', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129438
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/mdipietro09/DataScience_ArtificialIntelligence_Utils'}","{'entityName': 'mdipietro09', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129446
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/typedb/typedb-ml'}","{'entityName': 'typedb', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129451
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/mmdit'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129457
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/yuce/pyswip'}","{'entityName': 'yuce', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129463
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/EricFillion/happy-transformer'}","{'entityName': 'EricFillion', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129468
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/yzfly/Awesome-AGI-Agents'}","{'entityName': 'yzfly', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129473
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/nuwa-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129479
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/dabit3/gpt-travel-advisor'}","{'entityName': 'dabit3', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129484
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/hades217/awesome-ai'}","{'entityName': 'hades217', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129490
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/underneathall/pinferencia'}","{'entityName': 'underneathall', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129495
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/Carl-McBride-Ellis/Compendium-of-free-ML-reading-resources'}","{'entityName': 'Carl-McBride-Ellis', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129501
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/lucidrains/classifier-free-guidance-pytorch'}","{'entityName': 'lucidrains', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129506
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/davechurchill/commandcenter'}","{'entityName': 'davechurchill', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129516
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/amitshekhariitbhu/build-your-own-x-machine-learning'}","{'entityName': 'amitshekhariitbhu', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129522
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/tgoai/tgo'}","{'entityName': 'tgoai', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129528
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/kennethreitz/simplemind'}","{'entityName': 'kennethreitz', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129536
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/SciPhi-AI/agent-search'}","{'entityName': 'SciPhi-AI', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129542
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/crespum/edge-ai'}","{'entityName': 'crespum', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129548
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/subnetmarco/pgmcp'}","{'entityName': 'subnetmarco', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129553
1.0,STARTUP,"{'name': 'GitHub', 'url': 'https://github.com/codalab/codalab-competitions'}","{'entityName': 'codalab', 'data': {'employeeCount': None}}",2026-07-20T09:33:28.129558
